665|011831|"1973-06-26"|"1972-12-29"|984085|2020
745|011399|"1981-07-15"|"2010-11-30"|159410|2022
719|010957|"2009-11-18"|"2014-02-25"|081300|2020
847|011050|"1996-10-03"|"1991-09-18"|704457|2023
770|010816|"1976-11-30"|"1981-03-02"|506160|2021
268|010442|"1979-01-29"|"1976-04-29"|012172|2020
553|011459|"1997-05-01"|"2011-05-03"|153101|2024
508|011040|"2011-05-08"|"1974-12-18"|023636|2023
881|010752|"1995-10-20"|"2009-12-04"|201912|2024
777|010762|"1978-04-10"|"2021-04-20"|646383|2022
42|010232|"1998-03-16"|"2023-06-08"|829379|2021
831|011720|"1981-12-20"|"2013-01-05"|508286|2021
701|010866|"1996-08-29"|"2022-11-01"|246916|2023
69|011769|"2006-11-24"|"1983-09-21"|365056|2023
106|010110|"1972-02-03"|"1999-04-30"|809676|2024
181|010093|"1974-02-01"|"2011-09-06"|918309|2021
269|010073|"1991-11-03"|"1978-03-18"|654543|2022
793|010433|"1975-03-14"|"1978-12-05"|679044|2020
415|011284|"1974-06-12"|"2001-01-22"|629830|2022
702|011493|"1996-03-10"|"2009-04-29"|857667|2020
457|010729|"1993-06-16"|"1977-11-24"|239508|2021
224|010066|"2018-11-03"|"2000-12-22"|303263|2024
65|011837|"2021-07-25"|"2000-09-24"|444002|2021
412|010266|"2007-02-07"|"1972-12-28"|060061|2025
40|010965|"2011-10-15"|"1999-04-10"|232141|2024
627|011495|"2016-02-19"|"1971-12-19"|692019|2023
690|011154|"2002-11-23"|"1996-01-14"|670762|2025
894|010087|"2021-07-11"|"1981-11-26"|858044|2020
38|011858|"1979-05-12"|"2003-01-30"|185814|2024
741|010068|"2002-08-10"|"1993-12-08"|690247|2022
525|010842|"2019-10-02"|"1977-04-04"|824851|2024
20|010511|"2022-10-12"|"2020-09-30"|395596|2025
325|011350|"1978-09-19"|"2009-11-30"|866706|2022
943|011911|"1976-07-14"|"2020-06-15"|412701|2022
318|010702|"1975-05-23"|"2004-12-23"|394792|2020
139|010283|"1977-12-11"|"1979-07-17"|583340|2024
984|011330|"1970-09-13"|"1984-12-02"|029776|2022
345|011294|"1979-10-26"|"1985-03-27"|815080|2024
204|010669|"2006-02-02"|"1999-12-20"|575665|2020
878|011419|"2011-12-22"|"2015-01-04"|772236|2022
376|010542|"2000-09-03"|"2008-12-18"|830218|2023
155|011986|"1975-10-18"|"1970-02-08"|464521|2025
852|011601|"1998-01-13"|"1982-06-25"|969707|2023
487|011114|"2019-01-15"|"1988-10-22"|036128|2021
950|010296|"2008-03-27"|"1974-01-07"|545634|2022
693|010598|"1983-05-26"|"2017-08-25"|166516|2024
116|011952|"1992-07-22"|"1976-01-13"|078021|2025
284|010824|"2015-07-28"|"1987-01-04"|160440|2024
270|011612|"1975-10-30"|"2023-05-01"|288615|2023
247|010085|"2007-07-14"|"1989-02-19"|364748|2020
771|011233|"1982-07-28"|"2003-08-23"|529330|2023
407|010967|"1989-05-16"|"2016-12-19"|725500|2025
359|010242|"2000-06-04"|"2001-02-23"|505462|2023
758|010638|"2014-08-11"|"1986-10-31"|979792|2024
382|010108|"1990-03-01"|"2013-11-08"|864664|2021
196|011071|"1975-04-19"|"1977-07-05"|680034|2025
56|011484|"2011-06-08"|"1987-06-03"|280384|2020
158|011146|"1990-06-30"|"1999-02-12"|049196|2022
687|011857|"1981-06-04"|"1981-08-03"|945604|2020
267|010692|"2002-03-04"|"2017-04-21"|176613|2025
758|011213|"1990-12-16"|"1988-07-21"|986543|2025
951|010838|"1971-01-11"|"1976-07-31"|268261|2025
657|011132|"2008-01-23"|"1971-07-12"|660517|2021
338|010534|"1972-05-02"|"1995-01-20"|182907|2022
133|010595|"1975-11-30"|"1989-03-23"|647259|2023
645|010938|"1993-08-02"|"1993-08-28"|317183|2024
10|010007|"1982-08-20"|"2014-08-05"|341101|2025
71|010226|"1999-03-29"|"1990-11-22"|529496|2021
252|011615|"2018-06-03"|"1991-01-19"|539118|2022
877|011123|"2016-03-26"|"1971-09-04"|277589|2023
637|010114|"2022-02-23"|"1982-02-24"|346591|2023
748|011378|"1986-06-03"|"1978-07-18"|861162|2020
828|010839|"1984-11-10"|"1986-09-09"|424795|2024
222|011809|"2020-09-24"|"1987-03-04"|721477|2024
294|011524|"1991-04-19"|"1996-03-06"|100030|2024
771|010487|"1977-03-01"|"1979-01-28"|029958|2023
888|010683|"1998-06-19"|"1970-07-20"|790675|2020
300|010022|"1992-06-10"|"2016-08-23"|196955|2025
83|010419|"2008-10-10"|"2022-01-27"|508134|2020
200|011370|"1993-10-10"|"1985-09-09"|562244|2022
439|011138|"2009-11-30"|"2013-02-13"|938073|2022
667|010474|"1988-10-09"|"1988-02-27"|751148|2020
551|011818|"2020-04-21"|"2002-08-25"|560865|2023
627|011413|"1976-09-29"|"1972-05-26"|944337|2021
114|011755|"1988-12-07"|"2014-09-17"|496330|2021
150|010165|"2015-03-08"|"1988-09-05"|617712|2023
73|010405|"1975-07-14"|"1986-08-06"|678337|2020
398|010441|"1994-10-30"|"2014-03-28"|223091|2025
757|010070|"1976-12-03"|"1975-07-29"|780035|2021
884|011548|"1991-09-16"|"2014-10-16"|424370|2021
861|010047|"2006-05-20"|"1986-09-04"|876828|2021
912|010248|"1993-06-04"|"2000-12-22"|631148|2020
314|011457|"2003-10-26"|"1981-12-26"|086856|2024
710|011504|"2002-04-02"|"2001-09-22"|019723|2023
286|011019|"1991-12-15"|"1987-01-20"|900484|2023
820|010015|"1976-01-09"|"2015-09-12"|625459|2025
722|010903|"1977-01-03"|"1989-08-31"|382177|2025
687|010968|"1993-08-07"|"2010-04-15"|611402|2020
961|011420|"1996-11-28"|"1996-06-21"|414198|2020
772|011176|"2017-12-14"|"1972-08-08"|345676|2022
302|011523|"2016-07-09"|"2011-10-17"|447534|2020
525|010522|"2015-09-12"|"2016-04-22"|092492|2023
548|010982|"2017-02-28"|"1996-10-14"|799394|2023
121|010774|"1992-04-23"|"2000-05-21"|223766|2021
528|010522|"1993-06-04"|"2006-12-06"|341031|2025
249|011411|"2016-05-10"|"2007-02-21"|557999|2023
463|011284|"1975-10-12"|"1985-04-26"|759792|2021
87|011349|"2000-09-28"|"1970-12-16"|450126|2024
296|011102|"2010-10-29"|"2012-12-22"|863855|2021
356|011638|"2000-08-10"|"1986-10-20"|073474|2021
939|011635|"2020-03-28"|"1987-01-26"|114673|2020
112|011123|"1991-06-10"|"2010-12-28"|575719|2022
456|011173|"1997-12-14"|"2010-12-01"|509485|2023
675|011701|"2012-09-22"|"2022-01-01"|018225|2021
391|010386|"2015-12-11"|"2006-02-16"|658902|2024
111|010461|"2012-10-09"|"1995-02-17"|583006|2024
902|010996|"1987-02-26"|"2002-04-03"|861639|2022
912|011118|"1996-06-14"|"2021-11-18"|685105|2021
587|010241|"1975-10-13"|"1976-07-14"|109350|2024
145|011732|"1998-05-27"|"2009-10-31"|846314|2021
804|011982|"1993-04-22"|"1991-07-11"|324665|2024
846|011803|"1995-04-05"|"1978-09-20"|904517|2023
500|011325|"2009-02-02"|"1973-06-01"|837852|2025
356|010801|"1993-08-26"|"2023-03-30"|914450|2022
803|010299|"1991-10-01"|"1996-06-02"|047742|2023
431|010366|"2015-07-04"|"1978-11-26"|908874|2021
415|010019|"2004-07-11"|"1981-09-22"|709354|2023
9|010775|"1997-10-27"|"2006-03-15"|986329|2023
321|011368|"2022-02-12"|"1990-01-19"|810844|2023
289|011908|"1983-02-07"|"1998-11-14"|249103|2021
428|010414|"1997-08-17"|"1976-05-26"|080941|2023
818|010120|"1995-02-08"|"1985-03-30"|968150|2020
387|010705|"1979-12-31"|"1995-08-12"|665192|2024
146|011302|"2022-10-02"|"2018-11-12"|442413|2023
396|011633|"2015-08-07"|"1997-06-17"|785835|2022
540|011036|"2001-12-23"|"2007-09-18"|955967|2022
906|010764|"1986-02-20"|"2009-01-26"|722735|2021
229|010777|"1974-03-09"|"1993-11-27"|812768|2024
817|010820|"1980-12-30"|"1991-05-09"|224959|2021
333|011140|"1995-12-30"|"1991-09-23"|851955|2025
15|010066|"1977-04-09"|"1984-08-24"|799024|2021
440|010250|"2022-11-21"|"1987-05-30"|468344|2025
633|011264|"1979-10-22"|"1971-05-24"|642562|2022
491|011273|"1981-05-14"|"2013-05-25"|499717|2024
375|010273|"2011-12-24"|"2022-01-21"|808479|2020
642|011179|"2017-10-01"|"2013-05-09"|118266|2022
854|010781|"2023-01-15"|"1977-08-17"|801328|2023
618|011978|"1972-03-17"|"2006-05-28"|736956|2023
955|011434|"2006-07-03"|"1989-09-19"|093424|2023
299|010862|"1987-06-02"|"1995-02-07"|285496|2024
133|010389|"2016-02-21"|"1999-10-10"|092340|2022
197|010125|"2015-09-08"|"1989-04-13"|029645|2025
172|010016|"1992-12-12"|"2008-03-08"|689148|2024
451|010559|"1995-04-05"|"1978-10-27"|040099|2025
255|010212|"1983-02-10"|"1984-04-03"|473510|2021
229|010522|"1987-06-05"|"2019-03-28"|147795|2024
302|010246|"1983-10-24"|"2019-08-19"|789821|2025
930|010502|"2001-05-24"|"1982-09-20"|677598|2023
550|011903|"2018-11-28"|"1981-05-10"|222340|2023
434|010891|"1987-10-14"|"2011-10-27"|846989|2022
982|011908|"1997-08-03"|"2009-02-09"|158286|2022
926|010978|"1985-08-30"|"2002-03-03"|434610|2024
266|010528|"2017-09-07"|"2020-12-01"|866231|2024
953|010332|"2010-05-27"|"1983-11-05"|931554|2021
288|011478|"2000-05-01"|"1984-09-27"|051927|2021
487|011550|"2020-12-31"|"1979-09-27"|262608|2023
218|011208|"1989-11-12"|"1983-12-16"|409583|2023
70|010355|"1989-04-08"|"2011-08-16"|362623|2021
292|010550|"2019-11-08"|"2019-09-12"|018723|2025
271|011244|"1997-08-15"|"2003-10-14"|916712|2025
5|010161|"1986-12-14"|"2015-04-14"|420144|2023
402|010090|"1978-05-02"|"2010-03-10"|161531|2023
180|011616|"2022-11-19"|"1982-04-16"|072920|2021
913|011538|"1983-08-19"|"2000-06-18"|230372|2020
121|011452|"1975-08-25"|"1977-10-21"|845242|2024
631|010235|"2003-10-09"|"1983-06-17"|061588|2023
83|011365|"1980-08-20"|"2010-08-15"|946230|2022
887|011842|"1979-09-04"|"2006-01-20"|127521|2022
135|010487|"2002-10-21"|"2021-10-05"|241053|2025
199|011731|"1995-11-14"|"2016-08-20"|302377|2023
236|011840|"1973-09-28"|"1975-06-22"|762281|2023
